articles,tweets,date_final,date_start,label,stats
"[1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 0.029645333504, 1.13058224986e-05, 0.911861934603, 0.0579613582356, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05, 1.13058224986e-05]","[1.2513365874049999e-05, 0.383206661489, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 0.5847905507894999, 1.2513365874049999e-05, 0.011233033818814998, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 0.020194139072564996, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05, 1.2513365874049999e-05]",10/5/14,10/3/14,1,"[1, 0, 2, 10, 0, 2, 1, 6, 2, 0, 9, 0, 1, 0, 9, 6, 7, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"[4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 0.145776134571, 0.731476893653, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 0.0522831847296, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 0.0702418328842, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06, 4.82509047045e-06]","[1.4490332305200001e-05, 0.5730627767892, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05, 0.01288172918229992, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05, 0.2621110704964, 1.4490332305200001e-05, 0.02137031884764762, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05, 0.11795495296130784, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05, 0.0020896004537026202, 1.4490332305200001e-05, 1.4490332305200001e-05, 0.00990646698073016, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05, 1.4490332305200001e-05]",10/10/14,10/5/14,0,"[1, 3, 0, 5, 1, 1, 1, 7, 0, 3, 4, 0, 0, 1, 7, 2, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"[3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 0.811594182137, 0.186864886884, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05]","[3.4995625546800004e-06, 0.5071118959359999, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 0.0299943574308, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 0.462729267193, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06, 3.4995625546800004e-06]",10/11/14,10/10/14,0,"[0, 1, 0, 12, 1, 3, 0, 10, 0, 1, 14, 1, 0, 2, 9, 8, 6, 1, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"[5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 0.790051065128, 0.208071414374, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 0.00161611894132, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06, 5.5617352614e-06]","[2.6524920240533334e-05, 0.6409963909386667, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 0.012791644155468332, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 0.23805134071466663, 2.6524920240533334e-05, 0.03252655433380553, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 0.05763808208790001, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 0.016828891278739367, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05, 2.6524920240533334e-05]",10/14/14,10/11/14,0,"[0, 2, 0, 13, 1, 1, 1, 6, 0, 2, 9, 1, 1, 0, 8, 6, 4, 1, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"[2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 0.837584444646, 0.118107828403, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 0.0158274341365, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 0.0272568885595, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05, 2.65957446809e-05]","[0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.6988069963950001, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.265637448049, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741, 0.000740740740741]",10/15/14,10/14/14,0,"[0, 0, 3, 3, 0, 0, 0, 5, 3, 0, 7, 0, 0, 0, 5, 1, 2, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"[4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 0.801653544074, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 0.196362984852, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05, 4.13223140496e-05]","[0.00012957683701848334, 0.00012957683701848334, 0.00012957683701848334, 0.00012957683701848334, 0.00012957683701848334, 0.00012957683701848334, 0.00012957683701848334, 0.00012957683701848334, 0.00012957683701848334, 0.1053525985058585, 0.00012957683701848334, 0.00012957683701848334, 0.00012957683701848334, 0.00012957683701848334, 0.00012957683701848334, 0.010900190277517966, 0.08457404062804584, 0.00012957683701848334, 0.06291840679436798, 0.00012957683701848334, 0.00012957683701848334, 0.00012957683701848334, 0.00012957683701848334, 0.04812969741483114, 0.016447672630422516, 0.6408676944051667, 0.00012957683701848334, 0.00012957683701848334, 0.00012957683701848334, 0.014462661996758483, 0.00012957683701848334, 0.00012957683701848334, 0.011034387029227148, 0.00012957683701848334, 0.00012957683701848334, 0.00012957683701848334, 0.00012957683701848334, 0.00012957683701848334, 0.00012957683701848334, 0.00012957683701848334, 0.00012957683701848334, 0.00012957683701848334, 0.00012957683701848334, 0.00012957683701848334, 0.00012957683701848334, 0.00012957683701848334, 0.00012957683701848334, 0.00012957683701848334, 0.00012957683701848334, 0.00012957683701848334]",3/4/15,3/3/15,0,"[0, 0, 1, 8, 1, 0, 0, 6, 1, 0, 10, 1, 3, 1, 3, 2, 15, -1, -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"[4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 0.550603086442, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 0.447224967857, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05, 4.52488687783e-05]","[3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 0.467146895, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 0.06856000722040001, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 0.46257776931199995, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05, 3.6496350365000004e-05]",3/5/15,3/4/15,1,"[0, 2, 0, 11, 3, 1, 0, 7, 0, 2, 8, 1, 1, 0, 6, 5, 4, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"[2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 0.0582388266371, 2.60078023407e-05, 2.60078023407e-05, 0.742189482793, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 0.19834932386, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05, 2.60078023407e-05]","[6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 0.16991716543, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 0.401817199143, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 0.425024256117, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05, 6.89655172414e-05]",3/6/15,3/5/15,0,"[1, 1, 2, 4, 0, 0, 0, 10, 1, 2, 8, 0, 2, 0, 9, 0, 5, 1, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 0.0908704841805, 2.19298245614e-05, 2.19298245614e-05, 0.501336713934, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 0.406762100131, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05, 2.19298245614e-05]","[8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 0.044948894204699996, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 0.40180790573700004, 0.405335564322, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 0.143924951754, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05, 8.65800865801e-05]",3/7/15,3/6/15,0,"[0, 2, 3, 6, 1, 1, 0, 9, 2, 2, 9, 0, 1, 0, 4, 4, 5, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 0.526035223982, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 0.472529798439, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05]","[8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 0.020672572336400002, 0.559865507106, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 0.136756828022, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 0.26488296528599997, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 0.013857369540299999, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05, 8.81057268723e-05]",3/8/15,3/7/15,0,"[0, 1, 2, 10, 1, 2, 1, 9, 2, 4, 6, 0, 1, 0, 9, 7, 6, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
