"original_date","home_team_name","away_team_name","away_win","away_loss","away_team_hits","away_team_errors","away_team_hr","away_team_sb","away_team_so","home_win","home_loss","home_team_hits","home_team_errors","home_team_hr","home_team_sb","home_team_so","away_team_runs","home_team_runs","gameday_link","isHome","score_diff","opponent","wins","opponentAngels","opponentAstros","opponentAthletics","opponentBlue.Jays","opponentBraves","opponentBrewers","opponentCardinals","opponentCubs","opponentD.backs","opponentDodgers","opponentGiants","opponentIndians","opponentMariners","opponentMarlins","opponentMets","opponentNationals","opponentPadres","opponentPhillies","opponentPirates","opponentRangers","opponentRays","opponentRed.Sox","opponentReds","opponentRockies","opponentRoyals","opponentTides","opponentTigers","opponentTwins","opponentWhite.Sox","opponentYankees"
"2015/09/05","Blue Jays","Orioles",65,70,4,0,"0","0","9",77,58,10,0,"1","0","9",1,5,"2015_09_05_balmlb_tormlb_1",-1,-4,"Blue Jays",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015/09/06","Blue Jays","Orioles",65,71,6,1,"2","1","8",78,58,15,1,"3","1","5",4,10,"2015_09_06_balmlb_tormlb_1",-1,-6,"Blue Jays",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015/09/07","Yankees","Orioles",65,72,8,1,"2","0","8",77,59,12,0,"3","0","11",6,8,"2015_09_07_balmlb_nyamlb_1",-1,-2,"Yankees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2015/09/08","Yankees","Orioles",66,72,9,1,"2","0","7",77,60,6,0,"1","0","11",2,1,"2015_09_08_balmlb_nyamlb_1",-1,1,"Yankees",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2015/09/09","Yankees","Orioles",67,72,7,1,"1","0","9",77,61,4,1,"1","1","8",5,3,"2015_09_09_balmlb_nyamlb_1",-1,2,"Yankees",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2015/09/11","Orioles","Royals",83,57,10,1,"0","0","0",68,72,12,1,"0","0","0",8,14,"2015_09_11_kcamlb_balmlb_1",1,6,"Royals",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2015/09/12","Orioles","Royals",84,57,14,1,"2","0","10",68,73,11,2,"2","0","5",14,6,"2015_09_12_kcamlb_balmlb_1",1,-8,"Royals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2015/09/13","Orioles","Royals",84,58,7,1,"0","0","5",69,73,12,0,"4","0","5",2,8,"2015_09_13_kcamlb_balmlb_1",1,6,"Royals",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2015/09/14","Orioles","Red Sox",68,75,3,1,"0","0","13",70,73,9,0,"0","0","10",0,2,"2015_09_14_bosmlb_balmlb_1",1,2,"Red Sox",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2015/09/15","Orioles","Red Sox",68,76,12,1,"1","1","12",71,73,9,0,"2","0","15",5,6,"2015_09_15_bosmlb_balmlb_1",1,1,"Red Sox",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2015/09/16","Orioles","Red Sox",69,76,12,1,"3","0","4",71,74,8,0,"0","0","5",10,1,"2015_09_16_bosmlb_balmlb_1",1,-9,"Red Sox",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2015/09/17","Rays","Orioles",72,74,7,1,"0","0","8",70,76,6,0,"1","0","11",4,3,"2015_09_17_balmlb_tbamlb_1",-1,1,"Rays",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2015/09/18","Rays","Orioles",72,75,5,0,"3","0","6",71,76,13,0,"1","0","9",6,8,"2015_09_18_balmlb_tbamlb_1",-1,-2,"Rays",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2015/09/19","Rays","Orioles",73,75,10,0,"0","0","9",71,77,6,0,"0","0","5",2,1,"2015_09_19_balmlb_tbamlb_1",-1,1,"Rays",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2015/09/20","Rays","Orioles",73,76,9,0,"1","0","12",72,77,14,2,"2","1","5",6,7,"2015_09_20_balmlb_tbamlb_1",-1,-1,"Rays",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2015/09/22","Nationals","Orioles",74,76,6,3,"0","0","10",78,72,3,1,"0","0","12",4,1,"2015_09_22_balmlb_wasmlb_1",-1,3,"Nationals",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015/09/23","Nationals","Orioles",75,76,8,0,"2","0","9",78,73,6,0,"0","1","13",4,3,"2015_09_23_balmlb_wasmlb_1",-1,1,"Nationals",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015/09/24","Nationals","Orioles",76,76,7,0,"2","0","7",78,74,10,0,"1","0","2",5,4,"2015_09_24_balmlb_wasmlb_1",-1,1,"Nationals",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015/09/25","Red Sox","Orioles",76,77,2,0,"0","0","10",73,80,9,1,"0","0","10",0,7,"2015_09_25_balmlb_bosmlb_1",-1,-7,"Red Sox",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2015/09/26","Red Sox","Orioles",76,78,5,3,"0","0","10",74,80,8,0,"0","0","4",0,8,"2015_09_26_balmlb_bosmlb_1",-1,-8,"Red Sox",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2015/09/27","Red Sox","Orioles",76,79,5,1,"0","1","7",75,80,8,1,"1","0","8",0,2,"2015_09_27_balmlb_bosmlb_1",-1,-2,"Red Sox",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2015/09/28","Orioles","Blue Jays",91,65,10,0,"1","0","5",76,80,4,0,"1","0","4",4,3,"2015_09_28_tormlb_balmlb_1",1,-1,"Blue Jays",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015/09/30","Orioles","Blue Jays",92,65,18,0,"3","1","10",76,81,7,4,"1","1","5",15,2,"2015_09_30_tormlb_balmlb_1",1,-13,"Blue Jays",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015/09/30","Orioles","Blue Jays",92,66,5,0,"1","0","5",77,81,11,0,"4","0","11",1,8,"2015_09_30_tormlb_balmlb_2",1,7,"Blue Jays",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015/10/01","Orioles","Blue Jays",92,67,9,0,"0","0","5",78,81,8,0,"2","2","10",4,6,"2015_10_01_tormlb_balmlb_1",1,2,"Blue Jays",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015/10/03","Orioles","Yankees",87,73,6,0,"0","0","5",79,81,15,1,"1","1","7",2,9,"2015_10_03_nyamlb_balmlb_1",1,7,"Yankees",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2015/10/03","Orioles","Yankees",87,74,6,1,"0","1","9",80,81,7,0,"2","1","8",3,4,"2015_10_03_nyamlb_balmlb_2",1,1,"Yankees",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2015/10/04","Orioles","Yankees",87,75,10,0,"0","0","8",81,81,12,0,"2","0","7",4,9,"2015_10_04_nyamlb_balmlb_1",1,5,"Yankees",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2016/03/02","Orioles","Braves",1,0,14,0,"2","0","2",0,1,7,0,"2","1","4",11,4,"2016_03_02_atlmlb_balmlb_1",1,-7,"Braves",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/03/03","Rays","Orioles",0,2,5,0,"0","0","3",1,1,17,3,"2","0","8",3,10,"2016_03_03_balmlb_tbamlb_1",-1,-7,"Rays",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2016/03/04","Blue Jays","Orioles",0,3,9,1,"1","0","8",3,0,7,0,"3","2","5",3,4,"2016_03_04_balmlb_tormlb_1",-1,-1,"Blue Jays",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/03/05","Twins","Orioles",0,4,6,5,"0","0","2",2,1,16,1,"3","0","5",2,13,"2016_03_05_balmlb_minmlb_1",-1,-11,"Twins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2016/03/05","Orioles","Rays",2,2,17,3,"0","0","5",0,4,6,0,"0","1","10",10,6,"2016_03_05_tbamlb_balmlb_1",1,-4,"Rays",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2016/03/06","Red Sox","Orioles",0,6,10,0,"0","2","8",3,2,14,2,"0","1","13",7,8,"2016_03_06_balmlb_bosmlb_1",-1,-1,"Red Sox",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2016/03/07","Orioles","Twins",4,1,7,0,"0","1","5",0,7,6,0,"0","0","8",3,0,"2016_03_07_minmlb_balmlb_1",1,-3,"Twins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2016/03/08","Orioles","Red Sox",4,3,12,0,"1","0","8",0,8,12,0,"0","0","4",5,1,"2016_03_08_bosmlb_balmlb_1",1,-4,"Red Sox",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2016/03/09","Phillies","Orioles",0,9,6,1,"2","0","6",6,3,14,1,"2","0","10",4,8,"2016_03_09_balmlb_phimlb_1",-1,-4,"Phillies",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2016/03/11","Yankees","Orioles",0,10,3,0,"0","0","8",3,6,11,2,"0","1","10",1,7,"2016_03_11_balmlb_nyamlb_1",-1,-6,"Yankees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2016/03/12","Orioles","Twins",5,6,8,2,"0","2","7",1,10,10,1,"2","0","5",1,8,"2016_03_12_minmlb_balmlb_1",1,7,"Twins",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2016/03/13","Twins","Orioles",1,11,6,2,"1","0","7",6,6,15,1,"1","1","7",5,14,"2016_03_13_balmlb_minmlb_1",-1,-9,"Twins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2016/03/14","Orioles","Phillies",10,4,11,0,"3","1","6",2,11,9,0,"2","0","8",7,8,"2016_03_14_phimlb_balmlb_1",1,1,"Phillies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2016/03/16","Orioles","Pirates",5,9,6,0,"1","0","15",3,11,12,2,"3","0","6",3,9,"2016_03_16_pitmlb_balmlb_1",1,6,"Pirates",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2016/03/17","Red Sox","Orioles",3,12,10,1,"2","1","3",6,10,14,1,"1","0","9",5,9,"2016_03_17_balmlb_bosmlb_1",-1,-4,"Red Sox",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2016/03/17","Orioles","Twins",8,7,7,0,"0","1","9",4,11,9,0,"1","0","7",1,4,"2016_03_17_minmlb_balmlb_1",1,3,"Twins",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2016/03/18","Yankees","Orioles",5,12,14,0,"1","0","3",6,9,5,1,"0","0","7",11,2,"2016_03_18_balmlb_nyamlb_1",-1,9,"Yankees",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2016/03/23","Pirates","Orioles",5,14,10,0,"1","0","2",7,13,9,0,"3","1","8",5,6,"2016_03_23_balmlb_pitmlb_1",-1,-1,"Pirates",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2016/03/24","Orioles","Pirates",7,14,13,0,"1","2","4",6,14,11,0,"3","0","6",5,6,"2016_03_24_pitmlb_balmlb_1",1,1,"Pirates",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2016/03/25","Orioles","Yankees",9,12,15,3,"1","0","8",7,14,9,1,"5","1","7",10,11,"2016_03_25_nyamlb_balmlb_1",1,1,"Yankees",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2016/03/26","Orioles","Red Sox",11,14,14,1,"1","2","4",8,14,20,0,"4","4","7",8,16,"2016_03_26_bosmlb_balmlb_1",1,8,"Red Sox",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2016/03/27","Pirates","Orioles",9,14,13,2,"2","0","6",7,18,7,0,"0","0","9",5,3,"2016_03_27_balmlb_pitmlb_1",-1,2,"Pirates",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2016/03/28","Red Sox","Orioles",10,14,11,1,"3","3","4",12,15,9,0,"1","0","7",5,3,"2016_03_28_balmlb_bosmlb_1",-1,2,"Red Sox",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2016/03/30","Orioles","Tigers",16,11,6,0,"1","0","11",10,15,4,1,"0","0","4",2,1,"2016_03_30_detmlb_balmlb_1",1,-1,"Tigers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2016/03/31","Orioles","Braves",6,20,5,0,"0","0","10",11,15,10,1,"2","1","6",1,6,"2016_03_31_atlmlb_balmlb_1",1,5,"Braves",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/04/01","Phillies","Orioles",12,15,8,4,"3","1","3",15,11,10,1,"3","0","6",8,7,"2016_04_01_balmlb_phimlb_1",-1,1,"Phillies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2016/04/04","Orioles","Twins",0,1,7,0,"0","0","10",1,0,10,0,"0","1","10",2,3,"2016_04_04_minmlb_balmlb_1",1,1,"Twins",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2016/04/06","Orioles","Twins",0,2,5,0,"1","0","6",2,0,9,0,"1","0","13",2,4,"2016_04_06_minmlb_balmlb_1",1,2,"Twins",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2016/04/07","Orioles","Twins",0,3,9,0,"1","1","7",3,0,8,1,"2","0","12",2,4,"2016_04_07_minmlb_balmlb_1",1,2,"Twins",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2016/04/08","Orioles","Rays",2,3,5,0,"1","0","6",4,0,10,0,"4","0","7",1,6,"2016_04_08_tbamlb_balmlb_1",1,5,"Rays",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2016/04/10","Orioles","Rays",2,4,8,0,"1","0","4",5,0,11,1,"1","0","12",3,5,"2016_04_10_tbamlb_balmlb_1",1,2,"Rays",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2016/04/11","Red Sox","Orioles",6,0,9,2,"2","0","8",3,3,11,0,"1","2","15",9,7,"2016_04_11_balmlb_bosmlb_1",-1,2,"Red Sox",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2016/04/12","Red Sox","Orioles",7,0,11,0,"3","1","4",3,4,10,0,"1","0","9",9,5,"2016_04_12_balmlb_bosmlb_1",-1,4,"Red Sox",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2016/04/13","Red Sox","Orioles",7,1,9,0,"1","0","7",4,4,8,0,"0","3","10",2,4,"2016_04_13_balmlb_bosmlb_1",-1,-2,"Red Sox",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2016/04/14","Rangers","Orioles",7,2,9,0,"1","0","5",6,5,10,0,"0","0","7",3,6,"2016_04_14_balmlb_texmlb_1",-1,-3,"Rangers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2016/04/15","Rangers","Orioles",8,2,13,1,"5","0","11",6,6,6,1,"1","0","6",11,5,"2016_04_15_balmlb_texmlb_1",-1,6,"Rangers",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2016/04/16","Rangers","Orioles",8,3,10,1,"3","0","4",7,6,14,0,"0","0","12",4,8,"2016_04_16_balmlb_texmlb_1",-1,-4,"Rangers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2016/04/19","Orioles","Blue Jays",8,7,8,0,"0","1","4",8,4,7,1,"2","0","5",4,3,"2016_04_19_tormlb_balmlb_1",1,-1,"Blue Jays",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/04/20","Orioles","Blue Jays",8,8,9,0,"1","1","7",9,4,9,0,"0","0","9",3,4,"2016_04_20_tormlb_balmlb_1",1,1,"Blue Jays",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/04/21","Orioles","Blue Jays",8,9,4,0,"0","0","12",10,4,10,0,"0","1","9",2,3,"2016_04_21_tormlb_balmlb_1",1,1,"Blue Jays",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/04/22","Royals","Orioles",10,5,5,0,"1","1","2",11,5,8,0,"1","0","12",2,4,"2016_04_22_balmlb_kcamlb_1",-1,-2,"Royals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2016/04/23","Royals","Orioles",11,5,14,1,"1","0","6",11,6,7,0,"1","0","8",8,3,"2016_04_23_balmlb_kcamlb_1",-1,5,"Royals",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2016/04/24","Royals","Orioles",11,6,4,1,"0","0","4",12,6,11,0,"2","0","6",1,6,"2016_04_24_balmlb_kcamlb_1",-1,-5,"Royals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2016/04/25","Rays","Orioles",11,7,5,0,"0","0","9",9,10,5,0,"0","0","11",0,2,"2016_04_25_balmlb_tbamlb_1",-1,-2,"Rays",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2016/04/26","Rays","Orioles",11,8,9,0,"0","0","8",10,10,7,0,"1","2","3",1,3,"2016_04_26_balmlb_tbamlb_1",-1,-2,"Rays",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2016/04/27","Rays","Orioles",12,8,3,0,"1","0","10",10,11,4,0,"0","0","9",3,1,"2016_04_27_balmlb_tbamlb_1",-1,2,"Rays",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2016/04/28","Orioles","White Sox",16,7,10,1,"1","2","8",13,8,15,0,"3","0","7",2,10,"2016_04_28_chamlb_balmlb_1",1,8,"White Sox",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2016/04/29","Orioles","White Sox",16,8,6,2,"1","0","7",14,8,8,0,"1","0","10",3,6,"2016_04_29_chamlb_balmlb_1",1,3,"White Sox",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2016/04/30","Orioles","White Sox",17,8,10,2,"2","1","6",14,9,14,2,"2","0","8",8,7,"2016_04_30_chamlb_balmlb_1",1,-1,"White Sox",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2016/05/01","Orioles","White Sox",18,8,13,0,"1","0","11",14,10,8,0,"0","0","8",7,1,"2016_05_01_chamlb_balmlb_1",1,-6,"White Sox",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2016/05/03","Orioles","Yankees",8,16,7,2,"0","0","6",15,10,5,0,"2","0","9",1,4,"2016_05_03_nyamlb_balmlb_1",1,3,"Yankees",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2016/05/04","Orioles","Yankees",9,16,10,0,"0","2","10",15,11,7,1,"0","0","5",7,0,"2016_05_04_nyamlb_balmlb_1",1,-7,"Yankees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2016/05/05","Orioles","Yankees",9,17,4,0,"0","1","8",16,11,7,0,"0","0","8",0,1,"2016_05_05_nyamlb_balmlb_1",1,1,"Yankees",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2016/05/07","Orioles","Athletics",14,16,15,1,"1","0","8",16,12,7,0,"0","0","6",8,4,"2016_05_07_oakmlb_balmlb_1",1,-4,"Athletics",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/05/07","Orioles","Athletics",14,17,9,1,"0","0","6",17,12,8,0,"1","0","7",2,5,"2016_05_07_oakmlb_balmlb_2",1,3,"Athletics",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/05/08","Orioles","Athletics",14,18,7,0,"0","0","8",18,12,12,1,"6","0","9",3,11,"2016_05_08_oakmlb_balmlb_1",1,8,"Athletics",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/05/10","Twins","Orioles",19,12,14,0,"2","0","12",8,24,6,1,"1","1","9",5,3,"2016_05_10_balmlb_minmlb_1",-1,2,"Twins",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2016/05/11","Twins","Orioles",20,12,16,0,"4","0","3",8,25,8,0,"1","1","9",9,2,"2016_05_11_balmlb_minmlb_1",-1,7,"Twins",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2016/05/12","Orioles","Tigers",15,19,13,0,"1","0","5",21,12,12,1,"0","0","4",5,7,"2016_05_12_detmlb_balmlb_1",1,2,"Tigers",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2016/05/13","Orioles","Tigers",15,20,6,0,"0","0","8",22,12,4,0,"1","0","8",0,1,"2016_05_13_detmlb_balmlb_1",1,1,"Tigers",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2016/05/14","Orioles","Tigers",15,21,5,1,"1","0","5",23,12,11,0,"4","0","9",3,9,"2016_05_14_detmlb_balmlb_1",1,6,"Tigers",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2016/05/15","Orioles","Tigers",16,21,13,1,"3","0","12",23,13,7,0,"1","1","8",6,5,"2016_05_15_detmlb_balmlb_1",1,-1,"Tigers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2016/05/17","Orioles","Mariners",22,16,12,1,"2","0","3",23,14,2,1,"0","0","6",10,0,"2016_05_17_seamlb_balmlb_1",1,-10,"Mariners",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/05/18","Orioles","Mariners",22,17,7,1,"1","0","4",24,14,8,0,"2","0","10",2,5,"2016_05_18_seamlb_balmlb_1",1,3,"Mariners",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/05/19","Orioles","Mariners",23,17,9,0,"2","0","10",24,15,6,1,"0","0","5",7,2,"2016_05_19_seamlb_balmlb_1",1,-5,"Mariners",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
